store_code,sales_date,sales_time,product_code,amount,payment_code,gender,age
27007,2010/5/7,12:10:53,A00004,2,1,F,20
19001,2010/5/8,12:10:56,A00005,1,1,F,20
19002,2010/5/9,12:10:59,A00006,1,2,F,60
19003,2010/5/10,12:11:02,A00007,1,3,M,20
19004,2010/5/11,12:11:05,A00008,3,4,F,30
19005,2010/5/12,12:11:08,A00009,1,1,M,20
19006,2010/5/13,12:11:11,A00010,1,2,M,50
19007,2010/5/14,12:11:14,A00011,2,1,M,60
0,2010/5/15,12:11:17,A00012,5,1,F,20
27001,2010/5/16,12:11:20,A00013,3,2,F,20
27002,2010/5/17,12:11:23,A00014,1,1,F,30
27003,2010/5/18,12:11:26,A00015,1,1,M,20
27004,2010/5/19,12:11:29,A00016,4,3,F,60
27005,2010/5/20,12:11:32,A00017,1,1,M,20
27006,2010/5/21,12:11:35,A00018,1,1,M,20
27007,2010/5/22,12:11:38,A00019,2,5,M,40
19001,2010/5/23,12:11:41,A00020,1,1,F,20
19002,2010/5/24,12:11:44,A00021,1,1,F,20
19003,2010/5/25,12:11:47,A00001,2,1,F,30
19004,2010/5/26,12:11:50,A00002,1,1,M,30
19005,2010/5/27,12:11:53,A00003,1,2,F,20
19006,2010/5/28,12:11:56,A00004,1,3,M,20
19007,2010/5/29,12:11:59,A00005,3,4,M,60
0,2010/5/30,12:12:02,A00006,1,1,M,20
27001,2010/5/31,12:12:05,A00007,1,2,F,30
27002,2010/6/1,12:12:08,A00008,2,1,F,20
27003,2010/6/2,12:12:11,A00009,5,1,F,50
27004,2010/6/3,12:12:14,A00010,3,2,M,60
27005,2010/6/4,12:12:17,A00011,1,1,F,20
27006,2010/6/5,12:12:20,A00012,1,1,M,20
27007,2010/6/6,12:12:23,A00013,4,3,M,30
19001,2010/6/7,12:12:26,A00014,1,1,M,20
19002,2010/6/8,12:12:29,A00015,1,1,F,60
19003,2010/6/9,12:12:32,A00016,2,5,F,20
19004,2010/6/10,12:12:35,A00017,1,1,F,20
19005,2010/6/11,12:12:38,A00018,1,1,M,40
19006,2010/6/12,12:12:41,A00019,2,1,F,20
19007,2010/6/13,12:12:44,A00020,1,1,M,20
0,2010/6/14,12:12:47,A00021,1,2,M,30
27001,2010/6/15,12:12:50,B00001,1,3,M,30
27002,2010/6/16,12:12:53,B00002,3,4,F,20
27003,2010/6/17,12:12:56,B00003,1,1,F,20
27004,2010/6/18,12:12:59,B00004,1,2,F,60
27005,2010/6/19,12:13:02,B00005,2,1,M,20
27006,2010/6/20,12:13:05,B00006,5,1,F,30
27007,2010/6/21,12:13:08,B00007,3,2,M,20
19001,2010/6/22,12:13:11,C00001,1,1,M,50
19002,2010/6/23,12:13:14,C00002,1,1,M,60
19003,2010/6/24,12:13:17,C00003,4,3,F,20
19004,2010/6/25,12:13:20,C00004,1,1,F,20
19005,2010/6/26,12:13:23,C00005,1,1,F,30
19006,2010/6/27,12:13:26,D00001,2,5,M,20
19007,2010/6/28,12:13:29,D00002,1,1,F,60
0,2010/6/29,12:13:32,D00003,1,1,M,20
27001,2010/6/30,12:13:35,D00004,2,1,M,20
27002,2010/7/1,12:13:38,D00005,1,1,M,40
27003,2010/7/2,12:13:41,D00006,1,2,F,20
27004,2010/7/3,12:13:44,D00007,1,3,F,20
27005,2010/7/4,12:13:47,E00001,3,4,F,30
27006,2010/7/5,12:13:50,E00002,1,1,M,30
27007,2010/7/6,12:13:53,E00003,1,2,F,20
19001,2010/7/7,12:13:56,F00001,2,1,M,20
19002,2010/7/8,12:13:59,F00002,5,1,M,60
19003,2010/7/9,12:14:02,F00003,3,2,M,20
19004,2010/7/10,12:14:05,F00004,1,1,F,30
19005,2010/7/11,12:14:08,F00005,1,1,F,20
19006,2010/7/12,12:14:11,F00006,4,3,F,50
19007,2010/7/13,12:14:14,F00007,1,1,M,60
0,2010/7/14,12:14:17,G00001,1,1,F,20
27001,2010/7/15,12:14:20,G00002,2,5,M,20
27002,2010/7/16,12:14:23,G00003,1,1,M,30
27003,2010/7/17,12:14:26,G00004,1,1,M,20
27004,2010/7/18,12:14:29,H00001,2,1,F,60
27005,2010/7/19,12:14:32,H00002,1,1,F,20
27006,2010/7/20,12:14:35,H00003,1,2,F,20
27007,2010/7/21,12:14:38,H00004,1,3,M,40
19001,2010/7/22,12:14:41,I00001,3,4,F,20
19002,2010/7/23,12:14:44,I00002,1,1,M,20
19003,2010/7/24,12:14:47,I00003,1,2,M,30
19004,2010/7/25,12:14:50,I00004,2,1,M,30
19005,2010/7/26,12:14:53,J00001,5,1,F,20
19006,2010/7/27,12:14:56,J00002,3,2,F,20
19007,2010/7/28,12:14:59,A00001,1,1,F,60
0,2010/7/29,12:15:02,A00002,1,1,M,20
27001,2010/7/30,12:15:05,A00003,4,3,F,30
27002,2010/7/31,12:15:08,A00004,1,1,M,20
27003,2010/8/1,12:15:11,A00005,1,1,M,50
27004,2010/8/2,12:15:14,A00006,2,5,M,60
27005,2010/8/3,12:15:17,A00007,1,1,F,20
27006,2010/8/4,12:15:20,A00008,1,1,F,20
27007,2010/8/5,12:15:23,A00009,2,1,F,30
19001,2010/8/6,12:15:26,A00010,1,1,M,20
19002,2010/8/7,12:15:29,A00011,1,2,F,60
19003,2010/8/8,12:15:32,A00012,1,3,M,20
19004,2010/8/9,12:15:35,A00013,3,4,M,20
19005,2010/8/10,12:15:38,A00014,1,1,M,40
19006,2010/8/11,12:15:41,A00015,1,2,F,20
19007,2010/8/12,12:15:44,A00016,2,1,F,20
0,2010/8/13,12:15:47,A00017,5,1,F,30
27001,2010/8/14,12:15:50,A00018,3,2,M,30
27002,2010/8/15,12:15:53,A00019,1,1,F,20
27003,2010/8/16,12:15:56,A00020,1,1,M,20
27004,2010/8/17,12:15:59,A00021,4,3,M,60
27005,2010/8/18,12:16:02,A00001,1,1,M,20
27006,2010/8/19,12:16:05,A00002,1,1,F,30
27007,2010/8/20,12:16:08,A00003,2,5,F,20
19001,2010/8/21,12:16:11,A00004,1,1,F,50
19002,2010/8/22,12:16:14,A00005,1,1,M,60
19003,2010/8/23,12:16:17,A00006,2,1,F,20
19004,2010/8/24,12:16:20,A00007,1,1,M,20
19005,2010/8/25,12:16:23,A00008,1,2,M,30
19006,2010/8/26,12:16:26,A00009,1,3,M,20
19007,2006/7/18,12:16:29,A00010,3,4,F,60
0,2006/7/19,12:16:32,A00011,1,1,F,20
27001,2006/7/20,12:16:35,A00012,1,2,F,20
27002,2006/7/21,12:16:38,A00013,2,1,M,40
27003,2006/7/22,12:16:41,A00014,5,1,F,20
27004,2006/7/23,12:16:44,A00015,3,2,M,20
27005,2006/7/24,12:16:47,A00016,1,1,M,30
27006,2006/7/25,12:16:50,A00017,1,1,M,30
27007,2006/7/26,12:16:53,A00018,4,3,F,20
19001,2006/7/27,12:16:56,A00019,1,1,F,20
19002,2006/7/28,12:16:59,A00020,1,1,F,60
19003,2006/7/29,12:17:02,A00021,2,5,M,20
19004,2006/7/30,12:17:05,B00001,1,1,F,30
19005,2006/7/31,12:17:08,B00002,1,1,M,20
19006,2006/8/1,12:17:11,B00003,2,1,M,50
19007,2006/8/2,12:17:14,B00004,1,1,M,60
0,2006/8/3,12:17:17,B00005,1,2,F,20
27001,2006/8/4,12:17:20,B00006,1,3,F,20
27002,2006/8/5,12:17:23,B00007,3,4,F,30
27003,2006/8/6,12:17:26,C00001,1,1,M,20
27004,2006/8/7,12:17:29,C00002,1,2,F,60
27005,2006/8/8,12:17:32,C00003,2,1,M,20
27006,2006/8/9,12:17:35,C00004,5,1,M,20
27007,2006/8/10,12:17:38,C00005,3,2,M,40
19001,2006/8/11,12:17:41,D00001,1,1,F,20
19002,2006/8/12,12:17:44,D00002,1,1,F,20
19003,2006/8/13,12:17:47,D00003,4,3,F,30
19004,2006/8/14,12:17:50,D00004,1,1,M,30
19005,2006/8/15,12:17:53,D00005,1,1,F,20
19006,2006/8/16,12:17:56,D00006,2,5,M,20
19007,2006/8/17,12:17:59,D00007,1,1,M,60
0,2006/8/18,12:18:02,E00001,1,1,M,20
27001,2006/8/19,12:18:05,E00002,2,1,F,30
27002,2006/8/20,12:18:08,E00003,1,1,F,20
27003,2006/8/21,12:18:11,F00001,1,2,F,50
27004,2006/8/22,12:18:14,F00002,1,3,M,60
27005,2006/8/23,12:18:17,F00003,3,4,F,20
27006,2006/8/24,12:18:20,F00004,1,1,M,20
27007,2006/8/25,12:18:23,F00005,1,2,M,30
19001,2006/8/26,12:18:26,F00006,2,1,M,20
19002,2006/8/27,12:18:29,F00007,5,1,F,60
19003,2006/8/28,12:18:32,G00001,3,2,F,20
19004,2006/8/29,12:18:35,G00002,1,1,F,20
19005,2006/8/30,12:18:38,G00003,1,1,M,40
19006,2006/8/31,12:18:41,G00004,4,3,F,20
19007,2006/9/1,12:18:44,H00001,1,1,M,20
0,2006/9/2,12:18:47,H00002,1,1,M,30
27001,2006/9/3,12:18:50,H00003,2,5,M,30
27002,2006/9/4,12:18:53,H00004,1,1,F,20
27003,2006/9/5,12:18:56,I00001,1,1,F,20
27004,2006/9/6,12:18:59,I00002,2,1,F,60
27005,2006/9/7,12:19:02,I00003,1,1,M,20
27006,2006/9/8,12:19:05,I00004,1,2,F,30
27007,2006/9/9,12:19:08,J00001,1,3,M,20
19001,2006/9/10,12:19:11,J00002,3,4,M,50
19002,2006/9/11,12:19:14,A00001,1,1,M,60
19003,2006/9/12,12:19:17,A00002,1,2,F,20
19004,2006/9/13,12:19:20,A00003,2,1,F,20
19005,2006/9/14,12:19:23,A00004,5,1,F,30
19006,2006/9/15,12:19:26,A00005,3,2,M,20
19007,2006/9/16,12:19:29,A00006,1,1,F,60
0,2006/9/17,12:19:32,A00007,1,1,M,20
27001,2006/9/18,12:19:35,A00008,4,3,M,20
27002,2006/9/19,12:19:38,A00009,1,1,M,40
27003,2006/9/20,12:19:41,A00010,1,1,F,20
27004,2006/9/21,12:19:44,A00011,2,5,F,20
27005,2006/9/22,12:19:47,A00012,1,1,F,30
27006,2006/9/23,12:19:50,A00013,1,1,M,30
27007,2006/9/24,12:19:53,A00014,2,1,F,20
19001,2006/9/25,12:19:56,A00015,1,1,M,20
19002,2006/9/26,12:19:59,A00016,1,2,M,60
19003,2006/9/27,12:20:02,A00017,1,3,M,20
19004,2006/9/28,12:20:05,A00018,3,4,F,30
19005,2006/9/29,12:20:08,A00019,1,1,F,20
19006,2006/9/30,12:20:11,A00020,1,2,F,50
19007,2006/10/1,12:20:14,A00021,2,1,M,60
0,2006/10/2,12:20:17,A00001,5,1,F,20
27001,2006/10/3,12:20:20,A00002,3,2,M,20
27002,2006/10/4,12:20:23,A00003,1,1,M,30
27003,2006/10/5,12:20:26,A00004,1,1,M,20
27004,2006/10/6,12:20:29,A00005,4,3,F,60
27005,2006/10/7,12:20:32,A00006,1,1,F,20
27006,2006/10/8,12:20:35,A00007,1,1,F,20
27007,2006/10/9,12:20:38,A00008,2,5,M,40
19001,2006/10/10,12:20:41,A00009,1,1,F,20
19002,2006/10/11,12:20:44,A00010,1,1,M,20
19003,2006/10/12,12:20:47,A00011,2,1,M,30
19004,2006/10/13,12:20:50,A00012,1,1,M,30
19005,2006/10/14,12:20:53,A00013,1,2,F,20
19006,2006/10/15,12:20:56,A00014,1,3,F,20
19007,2006/10/16,12:20:59,A00015,3,4,F,60
0,2006/10/17,12:21:02,A00016,1,1,M,20
27001,2006/10/18,12:21:05,A00017,1,2,F,30
27002,2006/10/19,12:21:08,A00018,2,1,M,20
27003,2006/10/20,12:21:11,A00019,5,1,M,50
27004,2006/10/21,12:21:14,A00020,3,2,M,60
27005,2006/10/22,12:21:17,A00021,1,1,F,20
27006,2006/10/23,12:21:20,B00001,1,1,F,20
27007,2006/10/24,12:21:23,B00002,4,3,F,30
19001,2006/10/25,12:21:26,B00003,1,1,M,20
19002,2006/10/26,12:21:29,B00004,1,1,F,60
19003,2006/10/27,12:21:32,B00005,2,5,M,20
19004,2006/10/28,12:21:35,B00006,1,1,M,20
19005,2006/10/29,12:21:38,B00007,1,1,M,40
19006,2006/10/30,12:21:41,C00001,2,1,F,20
19007,2006/10/31,12:21:44,C00002,1,1,F,20
0,2006/11/1,12:21:47,C00003,1,2,F,30
27001,2006/11/2,12:21:50,C00004,1,3,M,30
27002,2006/11/3,12:21:53,C00005,3,4,F,20
27003,2006/11/4,12:21:56,D00001,1,1,M,20
27004,2006/11/5,12:21:59,D00002,1,2,M,60
27005,2006/11/6,12:22:02,D00003,2,1,M,20
27006,2006/11/7,12:22:05,D00004,5,1,F,30
27007,2006/11/8,12:22:08,D00005,3,2,F,20
19001,2006/11/9,12:22:11,D00006,1,1,F,50
19002,2006/11/10,12:22:14,D00007,1,1,M,60
19003,2006/11/11,12:22:17,E00001,4,3,F,20
19004,2006/11/12,12:22:20,E00002,1,1,M,20
19005,2006/11/13,12:22:23,E00003,1,1,M,30
19006,2006/11/14,12:22:26,F00001,2,5,M,20
19007,2006/11/15,12:22:29,F00002,1,1,F,60
0,2006/11/16,12:22:32,F00003,1,1,F,20
27001,2006/11/17,12:22:35,F00004,2,1,F,20
27002,2006/11/18,12:22:38,F00005,1,1,M,40
27003,2006/11/19,12:22:41,F00006,1,2,F,20
27004,2006/11/20,12:22:44,F00007,1,3,M,20
27005,2006/11/21,12:22:47,G00001,3,4,M,30
27006,2006/11/22,12:22:50,G00002,1,1,M,30
27007,2006/11/23,12:22:53,G00003,1,2,F,20
19001,2006/11/24,12:22:56,G00004,2,1,F,20
19002,2006/11/25,12:22:59,H00001,5,1,F,60
19003,2006/11/26,12:23:02,H00002,3,2,M,20
19004,2006/11/27,12:23:05,H00003,1,1,F,30
19005,2006/11/28,12:23:08,H00004,1,1,M,20
19006,2006/11/29,12:23:11,I00001,4,3,M,50
19007,2006/11/30,12:23:14,I00002,1,1,M,60
0,2006/12/1,12:23:17,I00003,1,1,F,20
27001,2006/12/2,12:23:20,I00004,2,5,F,20
27002,2006/12/3,12:23:23,J00001,1,1,F,30
27003,2006/12/4,12:23:26,J00002,1,1,M,20
27004,2006/12/5,12:23:29,A00001,2,1,F,60
27005,2006/12/6,12:23:32,A00002,1,1,M,20
27006,2006/12/7,12:23:35,A00003,1,2,M,20
27007,2006/12/8,12:23:38,A00004,1,3,M,40
19001,2006/12/9,12:23:41,A00005,3,4,F,20
19002,2006/12/10,12:23:44,A00006,1,1,F,20
19003,2006/12/11,12:23:47,A00007,1,2,F,30
19004,2006/12/12,12:23:50,A00008,2,1,M,30
19005,2006/12/13,12:23:53,A00009,5,1,F,20
19006,2006/12/14,12:23:56,A00010,3,2,M,20
19007,2006/12/15,12:23:59,A00011,1,1,M,60
0,2006/12/16,12:24:02,A00012,1,1,M,20
27001,2006/12/17,12:24:05,A00013,4,3,F,30
27002,2006/12/18,12:24:08,A00014,1,1,F,20
27003,2006/12/19,12:24:11,A00015,1,1,F,50
27004,2006/12/20,12:24:14,A00016,2,5,M,60
27005,2006/12/21,12:24:17,A00017,1,1,F,20
27006,2006/12/22,12:24:20,A00018,1,1,M,20
27007,2006/12/23,12:24:23,A00019,2,1,M,30
19001,2006/12/24,12:24:26,A00020,1,1,M,20
19002,2006/12/25,12:24:29,A00021,1,2,F,60
19003,2006/12/26,12:24:32,A00001,1,3,F,20
19004,2006/12/27,12:24:35,A00002,3,4,F,20
19005,2006/12/28,12:24:38,A00003,1,1,M,40
19006,2006/12/29,12:24:41,A00004,1,2,F,20
19007,2006/12/30,12:24:44,A00005,2,1,M,20
0,2006/12/31,12:24:47,A00006,5,1,M,30
27001,2007/1/1,12:24:50,A00007,3,2,M,30
27002,2007/1/2,12:24:53,A00008,1,1,F,20
27003,2007/1/3,12:24:56,A00009,1,1,F,20
27004,2007/1/4,12:24:59,A00010,4,3,F,60
27005,2007/1/5,12:25:02,A00011,1,1,M,20
27006,2007/1/6,12:25:05,A00012,1,1,F,30
27007,2007/1/7,12:25:08,A00013,2,5,M,20
19001,2007/1/8,12:25:11,A00014,1,1,M,50
19002,2007/1/9,12:25:14,A00015,1,1,M,60
19003,2007/1/10,12:25:17,A00016,2,1,F,20
19004,2007/1/11,12:25:20,A00017,1,1,F,20
19005,2007/1/12,12:25:23,A00018,1,2,F,30
19006,2007/1/13,12:25:26,A00019,1,3,M,20
19007,2007/1/14,12:25:29,A00020,3,4,F,60
0,2007/1/15,12:25:32,A00021,1,1,M,20
27001,2007/1/16,12:25:35,B00001,1,2,M,20
27002,2007/1/17,12:25:38,B00002,2,1,M,40
27003,2007/1/18,12:25:41,B00003,5,1,F,20
27004,2007/1/19,12:25:44,B00004,3,2,F,20
27005,2007/1/20,12:25:47,B00005,1,1,F,30
27006,2007/1/21,12:25:50,B00006,1,1,M,30
27007,2007/1/22,12:25:53,B00007,4,3,F,20
19001,2007/1/23,12:25:56,C00001,1,1,M,20
19002,2007/1/24,12:25:59,C00002,1,1,M,60
19003,2007/1/25,12:26:02,C00003,2,5,M,20
19004,2007/1/26,12:26:05,C00004,1,1,F,30
19005,2007/1/27,12:26:08,C00005,1,1,F,20
19006,2007/1/28,12:26:11,D00001,2,1,F,50
19007,2007/1/29,12:26:14,D00002,1,1,M,60
0,2007/1/30,12:26:17,D00003,1,2,F,20
27001,2007/1/31,12:26:20,D00004,1,3,M,20
27002,2007/2/1,12:26:23,D00005,3,4,M,30
27003,2007/2/2,12:26:26,D00006,1,1,M,20
27004,2007/2/3,12:26:29,D00007,1,2,F,60
27005,2007/2/4,12:26:32,E00001,2,1,F,20
27006,2007/2/5,12:26:35,E00002,5,1,F,20
27007,2007/2/6,12:26:38,E00003,3,2,M,40
19001,2007/2/7,12:26:41,F00001,1,1,F,20
19002,2007/2/8,12:26:44,F00002,1,1,M,20
19003,2007/2/9,12:26:47,F00003,4,3,M,30
19004,2007/2/10,12:26:50,F00004,1,1,M,30
19005,2007/2/11,12:26:53,F00005,1,1,F,20
19006,2007/2/12,12:26:56,F00006,2,5,F,20
19007,2007/2/13,12:26:59,F00007,1,1,F,60
0,2007/2/14,12:27:02,G00001,1,1,M,20
27001,2007/2/15,12:27:05,G00002,2,1,F,30
27002,2007/2/16,12:27:08,G00003,1,1,M,20
27003,2007/2/17,12:27:11,G00004,1,2,M,50
27004,2007/2/18,12:27:14,H00001,1,3,M,60
27005,2007/2/19,12:27:17,H00002,3,4,F,20
27006,2007/2/20,12:27:20,H00003,1,1,F,20
27007,2007/2/21,12:27:23,H00004,1,2,F,30
19001,2007/2/22,12:27:26,I00001,2,1,M,20
19002,2007/2/23,12:27:29,I00002,5,1,F,60
19003,2007/2/24,12:27:32,I00003,3,2,M,20
19004,2007/2/25,12:27:35,I00004,1,1,M,20
19005,2007/2/26,12:27:38,J00001,1,1,M,40
19006,2007/2/27,12:27:41,J00002,4,3,F,20
19007,2007/2/28,12:27:44,A00001,1,1,F,20
0,2007/3/1,12:27:47,A00002,1,1,F,30
27001,2007/3/2,12:27:50,A00003,2,5,M,30
27002,2007/3/3,12:27:53,A00004,1,1,F,20
27003,2007/3/4,12:27:56,A00005,1,1,M,20
27004,2007/3/5,12:27:59,A00006,2,1,M,60
27005,2007/3/6,12:28:02,A00007,1,1,M,20
27006,2007/3/7,12:28:05,A00008,1,2,F,30
27007,2007/3/8,12:28:08,A00009,1,3,F,20
19001,2007/3/9,12:28:11,A00010,3,4,F,50
19002,2007/3/10,12:28:14,A00011,1,1,M,60
19003,2007/3/11,12:28:17,A00012,1,2,F,20
19004,2007/3/12,12:28:20,A00013,2,1,M,20
19005,2007/3/13,12:28:23,A00014,5,1,M,30
19006,2007/3/14,12:28:26,A00015,3,2,M,20
19007,2007/3/15,12:28:29,A00016,1,1,F,60
0,2007/3/16,12:28:32,A00017,1,1,F,20
27001,2007/3/17,12:28:35,A00018,4,3,F,20
27002,2007/3/18,12:28:38,A00019,1,1,M,40
27003,2007/3/19,12:28:41,A00020,1,1,F,20
27004,2007/3/20,12:28:44,A00021,2,5,M,20
27005,2007/3/21,12:28:47,A00001,1,1,M,30
27006,2007/3/22,12:28:50,A00002,1,1,M,30
27007,2007/3/23,12:28:53,A00003,2,1,F,20
19001,2007/3/24,12:28:56,A00004,1,1,F,20
19002,2007/3/25,12:28:59,A00005,1,2,F,60
19003,2007/3/26,12:29:02,A00006,1,3,M,20
19004,2007/3/27,12:29:05,A00007,3,4,F,30
19005,2007/3/28,12:29:08,A00008,1,1,M,20
19006,2007/3/29,12:29:11,A00009,1,2,M,50
19007,2007/3/30,12:29:14,A00010,2,1,M,60
0,2007/3/31,12:29:17,A00011,5,1,F,20
27001,2007/4/1,12:29:20,A00012,3,2,F,20
27002,2007/4/2,12:29:23,A00013,1,1,F,30
27003,2007/4/3,12:29:26,A00014,1,1,M,20
27004,2007/4/4,12:29:29,A00015,4,3,F,60
27005,2007/4/5,12:29:32,A00016,1,1,M,20
27006,2007/4/6,12:29:35,A00017,1,1,M,20
27007,2007/4/7,12:29:38,A00018,2,5,M,40
19001,2007/4/8,12:29:41,A00019,1,1,F,20
19002,2007/4/9,12:29:44,A00020,1,1,F,20
19003,2007/4/10,12:29:47,A00021,2,1,F,30
19004,2007/4/11,12:29:50,B00001,1,1,M,30
19005,2007/4/12,12:29:53,B00002,1,2,F,20
19006,2007/4/13,12:29:56,B00003,1,3,M,20
19007,2007/4/14,12:29:59,B00004,3,4,M,60
0,2007/4/15,12:30:02,B00005,1,1,M,20
27001,2007/4/16,12:30:05,B00006,1,2,F,30
27002,2007/4/17,12:30:08,B00007,2,1,F,20
27003,2007/4/18,12:30:11,C00001,5,1,F,50
27004,2007/4/19,12:30:14,C00002,3,2,M,60
27005,2007/4/20,12:30:17,C00003,1,1,F,20
27006,2007/4/21,12:30:20,C00004,1,1,M,20
27007,2007/4/22,12:30:23,C00005,4,3,M,30
19001,2007/4/23,12:30:26,D00001,1,1,M,20
19002,2007/4/24,12:30:29,D00002,1,1,F,60
19003,2007/4/25,12:30:32,D00003,2,5,F,20
19004,2007/4/26,12:30:35,D00004,1,1,F,20
19005,2007/4/27,12:30:38,D00005,1,1,M,40
19006,2007/4/28,12:30:41,D00006,2,1,F,20
19007,2007/4/29,12:30:44,D00007,1,1,M,20
0,2007/4/30,12:30:47,E00001,1,2,M,30
27001,2007/5/1,12:30:50,E00002,1,3,M,30
27002,2007/5/2,12:30:53,E00003,3,4,F,20
27003,2007/5/3,12:30:56,F00001,1,1,F,20
27004,2007/5/4,12:30:59,F00002,1,2,F,60
27005,2007/5/5,12:31:02,F00003,2,1,M,20
27006,2007/5/6,12:31:05,F00004,5,1,F,30
27007,2007/5/7,12:31:08,F00005,3,2,M,20
19001,2007/5/8,12:31:11,F00006,1,1,M,50
19002,2007/5/9,12:31:14,F00007,1,1,M,60
19003,2007/5/10,12:31:17,G00001,4,3,F,20
19004,2007/5/11,12:31:20,G00002,1,1,F,20
19005,2007/5/12,12:31:23,G00003,1,1,F,30
19006,2007/5/13,12:31:26,G00004,2,5,M,20
19007,2007/5/14,12:31:29,H00001,1,1,F,60
0,2007/5/15,12:31:32,H00002,1,1,M,20
27001,2007/5/16,12:31:35,H00003,2,1,M,20
27002,2007/5/17,12:31:38,H00004,1,1,M,40
27003,2007/5/18,12:31:41,I00001,1,2,F,20
27004,2007/5/19,12:31:44,I00002,1,3,F,20
27005,2007/5/20,12:31:47,I00003,3,4,F,30
27006,2007/5/21,12:31:50,I00004,1,1,M,30
27007,2007/5/22,12:31:53,J00001,1,2,F,20
19001,2007/5/23,12:31:56,J00002,2,1,M,20
19002,2007/5/24,12:31:59,A00001,5,1,M,60
19003,2007/5/25,12:32:02,A00002,3,2,M,20
19004,2007/5/26,12:32:05,A00003,1,1,F,30
19005,2007/5/27,12:32:08,A00004,1,1,F,20
19006,2007/5/28,12:32:11,A00005,4,3,F,50
19007,2007/5/29,12:32:14,A00006,1,1,M,60
0,2007/5/30,12:32:17,A00007,1,1,F,20
27001,2007/5/31,12:32:20,A00008,2,5,M,20
27002,2007/6/1,12:32:23,A00009,1,1,M,30
27003,2007/6/2,12:32:26,A00010,1,1,M,20
27004,2007/6/3,12:32:29,A00011,2,1,F,60
27005,2007/6/4,12:32:32,A00012,1,1,F,20
27006,2007/6/5,12:32:35,A00013,1,2,F,20
27007,2007/6/6,12:32:38,A00014,1,3,M,40
19001,2007/6/7,12:32:41,A00015,3,4,F,20
19002,2007/6/8,12:32:44,A00016,1,1,M,20
19003,2007/6/9,12:32:47,A00017,1,2,M,30
19004,2007/6/10,12:32:50,A00018,2,1,M,30
19005,2007/6/11,12:32:53,A00019,5,1,F,20
19006,2007/6/12,12:32:56,A00020,3,2,F,20
19007,2007/6/13,12:32:59,A00021,1,1,F,60
0,2007/6/14,12:33:02,A00001,1,1,M,20
27001,2007/6/15,12:33:05,A00002,4,3,F,30
27002,2007/6/16,12:33:08,A00003,1,1,M,20
27003,2007/6/17,12:33:11,A00004,1,1,M,50
27004,2007/6/18,12:33:14,A00005,2,5,M,60
27005,2007/6/19,12:33:17,A00006,1,1,F,20
27006,2007/6/20,12:33:20,A00007,1,1,F,20
27007,2007/6/21,12:33:23,A00008,2,1,F,30
19001,2007/6/22,12:33:26,A00009,1,1,M,20
19002,2007/6/23,12:33:29,A00010,1,2,F,60
19003,2007/6/24,12:33:32,A00011,1,3,M,20
19004,2007/6/25,12:33:35,A00012,3,4,M,20
19005,2007/6/26,12:33:38,A00013,1,1,M,40
19006,2007/6/27,12:33:41,A00014,1,2,F,20
19007,2007/6/28,12:33:44,A00015,2,1,F,20
0,2007/6/29,12:33:47,A00016,5,1,F,30
27001,2007/6/30,12:33:50,A00017,3,2,M,30
27002,2007/7/1,12:33:53,A00018,1,1,F,20
27003,2007/7/2,12:33:56,A00019,1,1,M,20
27004,2007/7/3,12:33:59,A00020,4,3,M,60
27005,2007/7/4,12:34:02,A00021,1,1,M,20
27006,2007/7/5,12:34:05,B00001,1,1,F,30
27007,2007/7/6,12:34:08,B00002,2,5,F,20
19001,2007/7/7,12:34:11,B00003,1,1,F,50
19002,2007/7/8,12:34:14,B00004,1,1,M,60
19003,2007/7/9,12:34:17,B00005,2,1,F,20
19004,2007/7/10,12:34:20,B00006,1,1,M,20
19005,2007/7/11,12:34:23,B00007,1,2,M,30
19006,2007/7/12,12:34:26,C00001,1,3,M,20
19007,2007/7/13,12:34:29,C00002,3,4,F,60
0,2007/7/14,12:34:32,C00003,1,1,F,20
27001,2007/7/15,12:34:35,C00004,1,2,F,20
27002,2007/7/16,12:34:38,C00005,2,1,M,40
27003,2007/7/17,12:34:41,D00001,5,1,F,20
27004,2007/7/18,12:34:44,D00002,3,2,M,20
27005,2007/7/19,12:34:47,D00003,1,1,M,30
27006,2007/7/20,12:34:50,D00004,1,1,M,30
27007,2007/7/21,12:34:53,D00005,4,3,F,20
19001,2007/7/22,12:34:56,D00006,1,1,F,20
19002,2007/7/23,12:34:59,D00007,1,1,F,60
19003,2007/7/24,12:35:02,E00001,2,5,M,20
19004,2007/7/25,12:35:05,E00002,1,1,F,30
19005,2007/7/26,12:35:08,E00003,1,1,M,20
19006,2007/7/27,12:35:11,F00001,2,1,M,50
19007,2007/7/28,12:35:14,F00002,1,1,M,60
0,2007/7/29,12:35:17,F00003,1,2,F,20
27001,2007/7/30,12:35:20,F00004,1,3,F,20
27002,2007/7/31,12:35:23,F00005,3,4,F,30
27003,2007/8/1,12:35:26,F00006,1,1,M,20
27004,2007/8/2,12:35:29,F00007,1,2,F,60
27005,2007/8/3,12:35:32,G00001,2,1,M,20
27006,2007/8/4,12:35:35,G00002,5,1,M,20
27007,2007/8/5,12:35:38,G00003,3,2,M,40
19001,2007/8/6,12:35:41,G00004,1,1,F,20
19002,2007/8/7,12:35:44,H00001,1,1,F,20
19003,2007/8/8,12:35:47,H00002,4,3,F,30
19004,2007/8/9,12:35:50,H00003,1,1,M,30
